ID,Patrocinador,Corte,Especialidad,Area_terapeutica,condicion,Molecula,Mecanismo_accion,Fase,Fase_Stage,,,,,
C67,Pfizer,"November 1, 2022",Infectología,Infecciosas,Infections due to Gram-negative bacteria with limited or no treatment options (adult),aztreonam-avibactam (PF06947387),Beta Lactam/Beta Lactamase Inhibitor,Phasethree,Phasethree,,,,,
C68,Pfizer,"November 1, 2022",Infectología,Infecciosas,Treatment of invasive fungal infections,fosmanogepix (APX001),Gwt1 inhibitor,Phasetwo,Phasetwo,,,,,
C69,MSD,Q2 2022,Hematología,Infecciosas,Prophylaxis of CMV,"MK-8228 
 PREVYMIS
 (CHN)","inhibits the CMV DNA terminase complex (pUL51, pUL56 and pUL89) which is required for viral DNA processing and packaging.","Approvals
 Phasethree","Approvals
 PhasethreeCompleted","Letermovir (MK-8228) Versus Placebo in the Prevention of Clinically-Significant Cytomegalovirus (CMV) Infection in Adult, CMV-Seropositive Allogeneic Hematopoietic Stem Cell Transplant Recipients (MK-8228-001)",NCT02137772,Completed,"Ages Eligible for Study: 18 Years and older
 -Has documented seropositivity for CMV within 1 year before hematopoietic stem cell transplant (HSCT)
 -Receiving first allogeneic HSCT (bone marrow, peripheral blood stem cell, or cord blood transplant)
 -Female or male participant who is not of reproductive potential, or, if of reproductive potential, agrees to true abstinence or to use (or have their partner use) 2 acceptable methods of birth control from the time of consent through 90 days after the last dose of study drug
 -Able to read, understand, and complete questionnaires and diaries","-Received a previous allogeneic HSCT (previous autologous HSCT is acceptable)
 -History of CMV end-organ disease within 6 months before randomization
 -Has evidence of CMV viremia (if tested) at any time from either signing of the Informed Consent Form or the HSCT procedure, whichever is earlier, until the time of randomization.
 -Received the following within 7 days before screening or plans to receive during the study: ganciclovir, valganciclovir, foscarnet, acyclovir, valacyclovir, or famciclovir
 -Received the following within 30 days before screening or plan to receive during the study: cidofovir, CMV hyper-immune globulin, any investigational CMV antiviral agent or biological therapy
 -Has suspected or known hypersensitivity to ingredients of MK-8228 (letermovir) formulations
 -Has severe hepatic insufficiency within 5 days before randomization
 -Has end-stage renal impairment
 -Has an uncontrolled infection on the day of randomization
 -Requires mechanical ventilation or is hemodynamically unstable at the time of randomization
 -Has documented positive results for human immunodeficiency virus (HIV) antibody, hepatitis C virus (HCV) antibody with detectable HCV ribonucleic acid, or hepatitis B surface antigen (HBsAg) within 90 days before randomization
 -Has active solid tumor malignancies with the exception of localized basal cell or squamous cell skin cancer or the condition under treatment (for example, lymphoma)
 -Is pregnant or expecting to conceive, is breastfeeding, or plans to breastfeed from the time of consent through 90 days after the last dose of study drug
 -Is expecting to donate eggs or sperm from the time of consent through 90 days after the last dose of study drug
 -Has participated in a study with an unapproved investigational compound (monoclonal antibodies are excepted) or device within 28 days of the first dose of study drug
 -Has previously participated in a MK-8228 (letermovir) study
 -Has, is, or is planning (during the study) to participate in any study involving administration of a CMV vaccine or another CMV investigational agent
 -Is a user of recreational or illicit drugs or has a recent history (<=1 year) of drug or alcohol abuse or dependence"
C69,MSD,Q2 2022,Infectología,Infecciosas,Prophylaxis of CMV,"MK-8228 
 PREVYMIS
 (CHN)","inhibits the CMV DNA terminase complex (pUL51, pUL56 and pUL89) which is required for viral DNA processing and packaging.","Approvals
 Phasethree","Approvals
 PhasethreeCompleted","Letermovir (MK-8228) Versus Placebo in the Prevention of Clinically-Significant Cytomegalovirus (CMV) Infection in Adult, CMV-Seropositive Allogeneic Hematopoietic Stem Cell Transplant Recipients (MK-8228-001)",NCT02137772,Completed,"Ages Eligible for Study: 18 Years and older
 -Has documented seropositivity for CMV within 1 year before hematopoietic stem cell transplant (HSCT)
 -Receiving first allogeneic HSCT (bone marrow, peripheral blood stem cell, or cord blood transplant)
 -Female or male participant who is not of reproductive potential, or, if of reproductive potential, agrees to true abstinence or to use (or have their partner use) 2 acceptable methods of birth control from the time of consent through 90 days after the last dose of study drug
 -Able to read, understand, and complete questionnaires and diaries","-Received a previous allogeneic HSCT (previous autologous HSCT is acceptable)
 -History of CMV end-organ disease within 6 months before randomization
 -Has evidence of CMV viremia (if tested) at any time from either signing of the Informed Consent Form or the HSCT procedure, whichever is earlier, until the time of randomization.
 -Received the following within 7 days before screening or plans to receive during the study: ganciclovir, valganciclovir, foscarnet, acyclovir, valacyclovir, or famciclovir
 -Received the following within 30 days before screening or plan to receive during the study: cidofovir, CMV hyper-immune globulin, any investigational CMV antiviral agent or biological therapy
 -Has suspected or known hypersensitivity to ingredients of MK-8228 (letermovir) formulations
 -Has severe hepatic insufficiency within 5 days before randomization
 -Has end-stage renal impairment
 -Has an uncontrolled infection on the day of randomization
 -Requires mechanical ventilation or is hemodynamically unstable at the time of randomization
 -Has documented positive results for human immunodeficiency virus (HIV) antibody, hepatitis C virus (HCV) antibody with detectable HCV ribonucleic acid, or hepatitis B surface antigen (HBsAg) within 90 days before randomization
 -Has active solid tumor malignancies with the exception of localized basal cell or squamous cell skin cancer or the condition under treatment (for example, lymphoma)
 -Is pregnant or expecting to conceive, is breastfeeding, or plans to breastfeed from the time of consent through 90 days after the last dose of study drug
 -Is expecting to donate eggs or sperm from the time of consent through 90 days after the last dose of study drug
 -Has participated in a study with an unapproved investigational compound (monoclonal antibodies are excepted) or device within 28 days of the first dose of study drug
 -Has previously participated in a MK-8228 (letermovir) study
 -Has, is, or is planning (during the study) to participate in any study involving administration of a CMV vaccine or another CMV investigational agent
 -Is a user of recreational or illicit drugs or has a recent history (<=1 year) of drug or alcohol abuse or dependence"
C7,Sanofi,Q32022,Dermatología,Cutaneas,Inflammatory indications and psoriasis,SAR441566,Oral TNF inhibitor,Phaseone,PhaseoneRecruiting,"A Study to Investigate Safety, Tolerability and Clinical Response With SAR441566 Compared With Placebo in Participants With Mild to Moderate Psoriasis",NCT05453942,Recruiting,"Ages Eligible for Study: 18 Years to 65 Years
 -Male or female with mild to moderate psoriatic participants, between 18 and 65 years of age, inclusive.
 -Body mass index between 18.0 and 35.0 kg/m2, inclusive (body weight not under 50.0 Kg).
 -Female participants who are only postmenopausal or are sterilized (e.g post-bilateral surgical oophorectomy not linked to a history of cancer) can be included in the study.
 -Participant must be in good health (except for psoriasis) as judged by the investigator, based on medical history, physical examination, vital signs, ECG, clinical laboratories, and urinalysis.
 -Confirmed diagnosis of chronic plaque-type psoriasis, diagnosed at least 6 months prior to screening with mild to moderate severity, defined as PASI ? 16.
 -Participant must have at least two lesions with TLSS?4 at both screening and baseline excluding the scalp.","-Pre-existing signs of skin atrophy, telangiectasia or striae in the affected area
 -Use of systemic immunosuppressants within 4 weeks of entering the study and during the entire study duration
 -Current evidence of non-plaque forms of psoriasis (e.g., erythrodermic, guttate or pustular), psoriatic arthritis
 -Currently evidence or suspicion of drug-induced psoriasis (e.g., new onset or exacerbation of psoriasis from beta blockers, calcium channel blockers, or lithium)
 -Use of any of the following therapies within 4 weeks prior to Baseline (Day 1): systemic non-biologic psoriasis therapies (including, but not limited to): psoralens and ultraviolet A (PUVA) therapy, cyclosporine, methotrexate, azathioprine, corticosteroids, apremilast, tofacitinib, oral retinoids, mycophenolate mofetil, sirolimus; or phototherapy (including UVB or self-treatment with tanning beds or therapeutic sunbathing) or topical psoriasis therapy with psoralens
 -Use of topical corticosteroid preparations (except hydrocortisone 1%), topical calcineurin inhibitors, or other topical preparations with immunomodulatory properties within 2 weeks prior to randomization (Day 1)
 -Prior use of any biologicals for treatment of psoriasis
 -Participants who received any live vaccination within 3 months, any initial non-live vaccination within 30 days or non-live booster vaccination within 14 days of first IMP administration or intend to receive any vaccination during the study.
 -Evidence of any clinically significant, severe or unstable, acute or chronically progressive, uncontrolled infection or medical condition (including an ongoing biological proven SARS-CoV-2 infection and recurrent infection) or any condition that may affect participant safety in the judgment of the Investigator including participants who are not adequately vaccinated against a SARS-CoV-2 infection according to local regulations.
 -Opportunistic infections within 6 months before randomization (Day 1)"
C70,MSD,Q2 2022,Infectología,Infecciosas,HIV-1 infection =>12 years/>35kgs,"MK-1439 
 PIFELTRO™",Inhibidor de la transcriptasa inversa no nucleósido de piridinona del VIH-1 e inhibe la replicación del VIH-1 mediante la inhibición no competitiva de la transcriptasa inversa (RT) del VIH-1.,"Approvals
 Phaseone","Approvals
 PhaseoneCompleted",A Study of Doravirine (MK-1439) in Human Immunodeficiency Virus Type 1 (HIV-1)-Infected Participants (MK-1439-005),NCT01466985,Completed,"Ages Eligible for Study:18 Years to 55 Years 
 -Diagnosis of HIV-1-infection ?3 months prior to screening
 -Participants with female partner(s) of child-bearing potential must agree to use a medically acceptable method of contraception during the study and for 90 days after the last dose of study drug
 -Body Mass Index (BMI) ?35 kg/m^2
 -Other than HIV infection, participant's baseline health is judged to be stable
 -No clinically significant abnormality on electrocardiogram (ECG)
 -Participant is ART-naïve (defined as having never received any antiretroviral agent or ?30 consecutive days of an investigational antiretroviral agent (excluding an Non-Nucleoside Reverse Transcriptase Inhibitor [NNRTI]) or ?60 consecutive days of combination ART not including an NNRTI)
 -Participant is willing to receive no other ART for the duration of the treatment phase of this study.","-History of stroke, chronic seizures, or major neurological disorder
 -History of clinically significant endocrine, gastrointestinal, cardiovascular, hematological, hepatic, immunological (outside of HIV-1 infection), renal, respiratory, or genitourinary abnormalities or diseases
 -History of clinically significant neoplastic disease
 -Participant has used any immune therapy agents or immunosuppressive therapy within 1 month prior to treatment in this study
 -Participant has one or more pre-existing risk factors for Torsades de Pointes (New York Heart Association Functional Classification II through IV heart failure, familial long-QT-syndrome, uncorrected hypokalemia, QTcF >470 msec)
 -Participant requires or is anticipated to require chronic daily prescription medications
 -Current (active) diagnosis of acute hepatitis due to any cause
 -History of chronic Hepatitis C virus (HCV) unless there has been documented cure and/or patient with a positive serologic test for HCV has a negative HCV viral load.
 -Positive Hepatitis B surface antigen
 -Participant is unable to refrain from or anticipates the use of any medication, including prescription and non-prescription drugs or herbal remedies (such as St. John's Wort [Hypericum perforatum]) beginning approximately 2 weeks (or 5 half-lives) prior to administration of the initial dose of study drug, throughout the study, until the post-study visit
 -Participant consumes excessive amounts of alcohol, defined as greater than 3 glasses of alcoholic beverages (1 glass is approximately equivalent to: beer [284 mL/10 ounces], wine [125 mL/4 ounces], or distilled spirits [25 mL/1 ounce]) per day
 -Participant consumes excessive amounts, defined as greater than 6 servings (1 serving is approximately equivalent to 120 mg of caffeine) of coffee, tea, cola, or other caffeinated beverages per day
 -Participant is an excessive smoker (i.e., more than 10 cigarettes/day) and is unwilling to restrict smoking to ?10 cigarettes per day
 -Major surgery, donated or lost 1 unit of blood (approximately 500 mL) within 4 weeks prior to the prestudy (screening) visit
 -Participation in another investigational study within 4 weeks prior to the prestudy (screening) visit
 -History of significant multiple and/or severe allergies (including latex allergy), or has had an anaphylactic reaction or significant intolerability to prescription or non-prescription drugs or food
 -Current regular user (including use of any illicit drugs) or has a history of drug (including alcohol) abuse within approximately 1 year"
C71,MSD,Q2 2022,Infectología,Vacunas,Pneumococcal Infection for pediatric use,"V114
 Vaxneuvance™
 (EU, JPN)","No se encuentra mecanismo de accion 
 Vacuna antineumocócica conjugada 15-valente que contiene 13 serotipos presentes en Prevnar 13® (1, 3, 4, 5, 6A, 6B, 7F, 9V, 14, 18C, 19A, 19F y 23F) y 2 serotipos únicos (22F y 33F","under review
 Phasethree","under review
 PhasethreeCompleted",A Study to Evaluate the Safety and Tolerability of V114 and Prevnar 13™ in Healthy Infants (V114-031/PNEU-LINK),NCT03692871,Completed,"Ages Eligible for Study:42 Days to 90 Days 
 Accepts Healthy Volunteers:Yes
 -Healthy (based on a review of medical history and physical examination) based on the clinical judgment of the investigator
 -Male or female approximately 2 months of age, from 42 days to 90 days inclusive, at the time of obtaining the informed consent
 -Have a legally acceptable representative who understands the study procedures, alternate treatments available, and risks involved with the study and voluntarily agrees to participate by giving written informed consent.","-History of Invasive Pneumococcal Disease (IPD) (positive blood culture, positive cerebrospinal fluid culture, or other sterile site) or known history of other culture positive pneumococcal disease
 -Known hypersensitivity to any component of the pneumococcal conjugate vaccine (PCV) or any diphtheria toxoid containing vaccine
 -Known or suspected impairment of immunological function
 -History of congenital or acquired immunodeficiency
 -Has or his/her mother has a documented human immunodeficiency virus (HIV) infection
 -Known or history of functional or anatomic asplenia
 -Failure to thrive based on the clinical judgment of the investigator
 -Known coagulation disorder contraindicating intramuscular vaccination
 -History of autoimmune disease (including but not limited to systemic lupus erythematosus, antiphospholipid syndrome, Behcet's disease, autoimmune thyroid disease, polymyositis and dermatomyositis, scleroderma, type 1 diabetes mellitus, or other autoimmune disorders)
 Known neurologic or cognitive behavioral disorder, including encephalitis/myelitis, acute disseminating encephalomyelitis, pervasive development disorder, and related disorders
 -Received a dose of any pneumococcal vaccine prior to study entry
 -Received a blood transfusion or blood products, including immunoglobulins, before receipt of first dose of study vaccine
 -Participated in another clinical study of an investigational product before the beginning or anytime during the duration of the current clinical study. Participants enrolled in observational studies may be included.
 -Has any other reason that, in the opinion of the investigator, may interfere with the evaluation required by the study
 -Has an immediate family member who is investigational site or Sponsor staff directly involved with this study."
C71,MSD,Q2 2022,Inmunología,Vacunas,Pneumococcal Infection for pediatric use,"V114
 Vaxneuvance™
 (EU, JPN)","No se encuentra mecanismo de accion 
 Vacuna antineumocócica conjugada 15-valente que contiene 13 serotipos presentes en Prevnar 13® (1, 3, 4, 5, 6A, 6B, 7F, 9V, 14, 18C, 19A, 19F y 23F) y 2 serotipos únicos (22F y 33F","under review
 Phasethree","under review
 PhasethreeCompleted",A Study to Evaluate the Safety and Tolerability of V114 and Prevnar 13™ in Healthy Infants (V114-031/PNEU-LINK),NCT03692871,Completed,"Ages Eligible for Study:42 Days to 90 Days 
 Accepts Healthy Volunteers:Yes
 -Healthy (based on a review of medical history and physical examination) based on the clinical judgment of the investigator
 -Male or female approximately 2 months of age, from 42 days to 90 days inclusive, at the time of obtaining the informed consent
 -Have a legally acceptable representative who understands the study procedures, alternate treatments available, and risks involved with the study and voluntarily agrees to participate by giving written informed consent.","-History of Invasive Pneumococcal Disease (IPD) (positive blood culture, positive cerebrospinal fluid culture, or other sterile site) or known history of other culture positive pneumococcal disease
 -Known hypersensitivity to any component of the pneumococcal conjugate vaccine (PCV) or any diphtheria toxoid containing vaccine
 -Known or suspected impairment of immunological function
 -History of congenital or acquired immunodeficiency
 -Has or his/her mother has a documented human immunodeficiency virus (HIV) infection
 -Known or history of functional or anatomic asplenia
 -Failure to thrive based on the clinical judgment of the investigator
 -Known coagulation disorder contraindicating intramuscular vaccination
 -History of autoimmune disease (including but not limited to systemic lupus erythematosus, antiphospholipid syndrome, Behcet's disease, autoimmune thyroid disease, polymyositis and dermatomyositis, scleroderma, type 1 diabetes mellitus, or other autoimmune disorders)
 Known neurologic or cognitive behavioral disorder, including encephalitis/myelitis, acute disseminating encephalomyelitis, pervasive development disorder, and related disorders
 -Received a dose of any pneumococcal vaccine prior to study entry
 -Received a blood transfusion or blood products, including immunoglobulins, before receipt of first dose of study vaccine
 -Participated in another clinical study of an investigational product before the beginning or anytime during the duration of the current clinical study. Participants enrolled in observational studies may be included.
 -Has any other reason that, in the opinion of the investigator, may interfere with the evaluation required by the study
 -Has an immediate family member who is investigational site or Sponsor staff directly involved with this study."
C71,MSD,Q2 2022,Infectología,Infecciosas,Pneumococcal Infection for pediatric use,"V114
 Vaxneuvance™
 (EU, JPN)","No se encuentra mecanismo de accion 
 Vacuna antineumocócica conjugada 15-valente que contiene 13 serotipos presentes en Prevnar 13® (1, 3, 4, 5, 6A, 6B, 7F, 9V, 14, 18C, 19A, 19F y 23F) y 2 serotipos únicos (22F y 33F","under review
 Phasethree","under review
 PhasethreeCompleted",A Study to Evaluate the Safety and Tolerability of V114 and Prevnar 13™ in Healthy Infants (V114-031/PNEU-LINK),NCT03692871,Completed,"Ages Eligible for Study:42 Days to 90 Days 
 Accepts Healthy Volunteers:Yes
 -Healthy (based on a review of medical history and physical examination) based on the clinical judgment of the investigator
 -Male or female approximately 2 months of age, from 42 days to 90 days inclusive, at the time of obtaining the informed consent
 -Have a legally acceptable representative who understands the study procedures, alternate treatments available, and risks involved with the study and voluntarily agrees to participate by giving written informed consent.","-History of Invasive Pneumococcal Disease (IPD) (positive blood culture, positive cerebrospinal fluid culture, or other sterile site) or known history of other culture positive pneumococcal disease
 -Known hypersensitivity to any component of the pneumococcal conjugate vaccine (PCV) or any diphtheria toxoid containing vaccine
 -Known or suspected impairment of immunological function
 -History of congenital or acquired immunodeficiency
 -Has or his/her mother has a documented human immunodeficiency virus (HIV) infection
 -Known or history of functional or anatomic asplenia
 -Failure to thrive based on the clinical judgment of the investigator
 -Known coagulation disorder contraindicating intramuscular vaccination
 -History of autoimmune disease (including but not limited to systemic lupus erythematosus, antiphospholipid syndrome, Behcet's disease, autoimmune thyroid disease, polymyositis and dermatomyositis, scleroderma, type 1 diabetes mellitus, or other autoimmune disorders)
 Known neurologic or cognitive behavioral disorder, including encephalitis/myelitis, acute disseminating encephalomyelitis, pervasive development disorder, and related disorders
 -Received a dose of any pneumococcal vaccine prior to study entry
 -Received a blood transfusion or blood products, including immunoglobulins, before receipt of first dose of study vaccine
 -Participated in another clinical study of an investigational product before the beginning or anytime during the duration of the current clinical study. Participants enrolled in observational studies may be included.
 -Has any other reason that, in the opinion of the investigator, may interfere with the evaluation required by the study
 -Has an immediate family member who is investigational site or Sponsor staff directly involved with this study."
C71,MSD,Q2 2022,Inmunología,Infecciosas,Pneumococcal Infection for pediatric use,"V114
 Vaxneuvance™
 (EU, JPN)","No se encuentra mecanismo de accion 
 Vacuna antineumocócica conjugada 15-valente que contiene 13 serotipos presentes en Prevnar 13® (1, 3, 4, 5, 6A, 6B, 7F, 9V, 14, 18C, 19A, 19F y 23F) y 2 serotipos únicos (22F y 33F","under review
 Phasethree","under review
 PhasethreeCompleted",A Study to Evaluate the Safety and Tolerability of V114 and Prevnar 13™ in Healthy Infants (V114-031/PNEU-LINK),NCT03692871,Completed,"Ages Eligible for Study:42 Days to 90 Days 
 Accepts Healthy Volunteers:Yes
 -Healthy (based on a review of medical history and physical examination) based on the clinical judgment of the investigator
 -Male or female approximately 2 months of age, from 42 days to 90 days inclusive, at the time of obtaining the informed consent
 -Have a legally acceptable representative who understands the study procedures, alternate treatments available, and risks involved with the study and voluntarily agrees to participate by giving written informed consent.","-History of Invasive Pneumococcal Disease (IPD) (positive blood culture, positive cerebrospinal fluid culture, or other sterile site) or known history of other culture positive pneumococcal disease
 -Known hypersensitivity to any component of the pneumococcal conjugate vaccine (PCV) or any diphtheria toxoid containing vaccine
 -Known or suspected impairment of immunological function
 -History of congenital or acquired immunodeficiency
 -Has or his/her mother has a documented human immunodeficiency virus (HIV) infection
 -Known or history of functional or anatomic asplenia
 -Failure to thrive based on the clinical judgment of the investigator
 -Known coagulation disorder contraindicating intramuscular vaccination
 -History of autoimmune disease (including but not limited to systemic lupus erythematosus, antiphospholipid syndrome, Behcet's disease, autoimmune thyroid disease, polymyositis and dermatomyositis, scleroderma, type 1 diabetes mellitus, or other autoimmune disorders)
 Known neurologic or cognitive behavioral disorder, including encephalitis/myelitis, acute disseminating encephalomyelitis, pervasive development disorder, and related disorders
 -Received a dose of any pneumococcal vaccine prior to study entry
 -Received a blood transfusion or blood products, including immunoglobulins, before receipt of first dose of study vaccine
 -Participated in another clinical study of an investigational product before the beginning or anytime during the duration of the current clinical study. Participants enrolled in observational studies may be included.
 -Has any other reason that, in the opinion of the investigator, may interfere with the evaluation required by the study
 -Has an immediate family member who is investigational site or Sponsor staff directly involved with this study."
C72,Moderna,,Infectología,Vacunas,vacuna CMV,ARNm-1647,,Phasethree,Phasethree,,,,,
C72,Moderna,,Inmunología,Vacunas,vacuna CMV,ARNm-1647,,Phasethree,Phasethree,,,,,
C72,Moderna,,Infectología,Infecciosas,vacuna CMV,ARNm-1647,,Phasethree,Phasethree,,,,,
C72,Moderna,,Inmunología,Infecciosas,vacuna CMV,ARNm-1647,,Phasethree,Phasethree,,,,,
C73,Moderna,,Infectología,Vacunas,Vacuna EBV (para prevenir la mononucleosis infecciosa),ARNm-1189,,Phaseone,Phaseone,,,,,
C73,Moderna,,Inmunología,Vacunas,Vacuna EBV (para prevenir la mononucleosis infecciosa),ARNm-1189,,Phaseone,Phaseone,,,,,
C73,Moderna,,Infectología,Infecciosas,Vacuna EBV (para prevenir la mononucleosis infecciosa),ARNm-1189,,Phaseone,Phaseone,,,,,
C73,Moderna,,Inmunología,Infecciosas,Vacuna EBV (para prevenir la mononucleosis infecciosa),ARNm-1189,,Phaseone,Phaseone,,,,,
C74,Moderna,,Infectología,Vacunas,Vacuna contra el VEB (para prevenir las secuelas del VEB a largo plazo),ARNm-1195,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C74,Moderna,,Inmunología,Vacunas,Vacuna contra el VEB (para prevenir las secuelas del VEB a largo plazo),ARNm-1195,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C74,Moderna,,Infectología,Infecciosas,Vacuna contra el VEB (para prevenir las secuelas del VEB a largo plazo),ARNm-1195,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C74,Moderna,,Inmunología,Infecciosas,Vacuna contra el VEB (para prevenir las secuelas del VEB a largo plazo),ARNm-1195,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C75,Moderna,,Infectología,Vacunas,Vacuna contra el VHS,ARNm-1608,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C75,Moderna,,Inmunología,Vacunas,Vacuna contra el VHS,ARNm-1608,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C75,Moderna,,Infectología,Infecciosas,Vacuna contra el VHS,ARNm-1608,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C75,Moderna,,Inmunología,Infecciosas,Vacuna contra el VHS,ARNm-1608,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C76,Moderna,,Infectología,Vacunas,Vacuna VZV,ARNm-1468,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C76,Moderna,,Inmunología,Vacunas,Vacuna VZV,ARNm-1468,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C76,Moderna,,Infectología,Infecciosas,Vacuna VZV,ARNm-1468,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C76,Moderna,,Inmunología,Infecciosas,Vacuna VZV,ARNm-1468,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C77,Moderna,,Infectología,Vacunas,vacuna contra el VIH,ARNm-1644,,Phaseone,Phaseone,,,,,
C77,Moderna,,Inmunología,Vacunas,vacuna contra el VIH,ARNm-1644,,Phaseone,Phaseone,,,,,
C77,Moderna,,Infectología,Infecciosas,vacuna contra el VIH,ARNm-1644,,Phaseone,Phaseone,,,,,
C77,Moderna,,Inmunología,Infecciosas,vacuna contra el VIH,ARNm-1644,,Phaseone,Phaseone,,,,,
C78,Moderna,,Infectología,Vacunas,vacuna contra el VIH,ARNm-1574,,Phaseone,Phaseone,,,,,
C78,Moderna,,Inmunología,Vacunas,vacuna contra el VIH,ARNm-1574,,Phaseone,Phaseone,,,,,
C78,Moderna,,Infectología,Infecciosas,vacuna contra el VIH,ARNm-1574,,Phaseone,Phaseone,,,,,
C78,Moderna,,Inmunología,Infecciosas,vacuna contra el VIH,ARNm-1574,,Phaseone,Phaseone,,,,,
C79,Moderna,,Infectología,Vacunas,vacuna contra el zika,ARNm-1893,,Phasetwo,Phasetwo,,,,,
C79,Moderna,,Inmunología,Vacunas,vacuna contra el zika,ARNm-1893,,Phasetwo,Phasetwo,,,,,
C79,Moderna,,Infectología,Infecciosas,vacuna contra el zika,ARNm-1893,,Phasetwo,Phasetwo,,,,,
C79,Moderna,,Inmunología,Infecciosas,vacuna contra el zika,ARNm-1893,,Phasetwo,Phasetwo,,,,,
C8,Sanofi,Q32022,Dermatología,Cutaneas,Atopic Dermatitis,amlitelimab,Anti-OX40L mAb,Phasetwo,Phasetwo,,,,,
C80,Moderna,,Infectología,Vacunas,vacuna nipah,ARNm-1215,,Phaseone,Phaseone,,,,,
C80,Moderna,,Inmunología,Vacunas,vacuna nipah,ARNm-1215,,Phaseone,Phaseone,,,,,
C80,Moderna,,Infectología,Infecciosas,vacuna nipah,ARNm-1215,,Phaseone,Phaseone,,,,,
C80,Moderna,,Inmunología,Infecciosas,vacuna nipah,ARNm-1215,,Phaseone,Phaseone,,,,,
C81,MSD,Q2 2022,Infectología,Infecciosas,HIV-1 Infection,MK-8591B,"""-HIV-1 agent, acting as a nucleoside reverse transcriptase inhibitor, with EC50s of 0.068 nM, 3.1 nM and 0.15 nM for HIV-1 (WT), HIV-1 (M184V), HIV-1 (MDR), respectively.
 Fuente:
 https://www.medchemexpress.com/MK-8591.html?utm_source=google&utm_medium=CPC&utm_campaign=Spain&utm_term=HY-104012&utm_content=MK%208591&gclid=Cj0KCQiA-JacBhC0ARIsAIxybyN24ek20TCL7ClwCZ3GTaDm2HQ7bWvJJSfniz43yZ0eCAdhBkMV2-saAgM5EALw_wcB""",Phasetwo,"PhasetwoActive, not recruiting","Dose Ranging, Switch Study of Islatravir (ISL) and MK-8507 Once-Weekly in Virologically-Suppressed Adults With Human Immunodeficiency Virus Type 1 (HIV-1) [MK-8591-013]",NCT04564547,"Active, not recruiting","Ages Eligible for Study:18 Years and older 
 -Is HIV-1 positive with plasma HIV-1 RNA <50 copies/mL at screening
 -Has been virologically suppressed on BIC/FTC/TAF for ?6 months
 -Has a screening CD4+ T-cell count >200 cells/mm^3 (completed by the central laboratory)
 -Is male or female, at least 18 years of age, at the time of signing the informed consent
 female participant is eligible to participate if she is not pregnant or breastfeeding, and at least one of the following conditions applies:
 -Is not a woman of childbearing potential (WOCBP)
 -Is a WOCBP and using a contraceptive method that is highly effective (with a failure rate of <1% per year), or be abstinent from heterosexual intercourse as their preferred and usual lifestyle (abstinent on a long term and persistent basis)","-Has HIV-2 infection
 -Has hypersensitivity or other contraindication to any of the components of the study interventions as determined by the investigator
 -Has active hepatitis C virus (HCV) coinfection (defined as detectable HCV RNA) or hepatitis B virus (HBV) coinfection (defined as hepatitis B surface antigen [HBsAg]-positive or HBV deoxyribonucleic acid [DNA] positive)
 -Has a current (active) diagnosis of acute hepatitis due to any cause
 -Has a history of malignancy ?5 years prior to signing informed consent except for adequately treated basal cell or squamous cell skin cancer, in situ cervical cancer, or cutaneous Kaposi's sarcoma
 -Has a history or current evidence of any condition (including active tuberculosis infection), therapy, laboratory abnormality or other circumstance (including drug or alcohol use or dependence) that might, in the opinion of the investigator, confound the results of the study or interfere with the participant's participation for the full duration of the study
 -Is taking or is anticipated to require systemic immunosuppressive therapy, immune modulators, or any prohibited therapies
 -Is currently participating in or has participated in a clinical study with an investigational compound or device from 45 days prior to Day 1 through the study treatment period
 -Has a documented or known virological resistance to MK-8507 or nucleoside/nucleotide reverse transcriptase inhibitors (NNRTI)
 -Is female and expecting to conceive or donate eggs at any time during the study"
